quarter,name,bundleid,platform,genre,subgenre,QuarterRank,Engagement,GamePlay,CPI,UA,Rev,Eng-Rate,GPlay-Rate,CPI-Rate,UA-Rate,Rev-Rate
2020_Q1,testTwo,com.rovio.baba,ios,Puzzle,Action Puzzle,5,0.28,39.58,4.7463,0.08,151777,0.04,0.03,0.02,0.6,-0.01
2020_Q2,testTwo,com.rovio.baba,ios,Puzzle,Action Puzzle,6,0.28,41.7,2.1482,0.05,122671,0.0,0.05,-0.55,-0.38,-0.19
2020_Q3,testTwo,com.rovio.baba,ios,Puzzle,Action Puzzle,7,0.26,40.87,3.9449,0.05,56324,-0.07,-0.02,0.84,0.0,-0.54
2020_Q4,testTwo,com.rovio.baba,ios,Puzzle,Action Puzzle,8,0.27,39.32,4.1392,0.06,46791,0.04,-0.04,0.05,0.2,-0.17
2019_Q1,no-ads-1110,com.rovio.dream,ios,Puzzle,Other Match 3,1,0.39,23.23,10.0327,0.04,339,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,no-ads-1110,com.rovio.dream,ios,Puzzle,Other Match 3,2,0.39,35.27,10.5242,0.03,879,0.0,0.52,0.05,-0.25,1.59
2019_Q3,no-ads-1110,com.rovio.dream,ios,Puzzle,Other Match 3,3,0.37,34.33,8.5518,0.03,525,-0.05,-0.03,-0.19,0.0,-0.4
2019_Q4,no-ads-1110,com.rovio.dream,ios,Puzzle,Other Match 3,4,0.36,33.3,10.4461,0.04,843,-0.03,-0.03,0.22,0.33,0.61
2020_Q1,no-ads-1110,com.rovio.dream,ios,Puzzle,Other Match 3,5,0.34,35.91,13.0513,0.03,884,-0.06,0.08,0.25,-0.25,0.05
2020_Q2,no-ads-1110,com.rovio.dream,ios,Puzzle,Other Match 3,6,0.34,42.01,11.724,0.03,533,0.0,0.17,-0.1,0.0,-0.4
2020_Q3,no-ads-1110,com.rovio.dream,ios,Puzzle,Other Match 3,7,0.33,37.36,15.5261,0.03,2958,-0.03,-0.11,0.32,0.0,4.55
2020_Q4,no-ads-1110,com.rovio.dream,ios,Puzzle,Other Match 3,8,0.31,36.79,21.7375,0.04,420,-0.06,-0.02,0.4,0.33,-0.86
2020_Q2,Small Town Murders: Match 3,com.rovio.smalltownmurders,ios,Puzzle,Classic Match 3,1,0.25,48.77,4.1597,0.09,477,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Small Town Murders: Match 3,com.rovio.smalltownmurders,ios,Puzzle,Classic Match 3,2,0.24,52.92,3.4453,0.09,5025,-0.04,0.09,-0.17,0.0,9.53
2020_Q4,Small Town Murders: Match 3,com.rovio.smalltownmurders,ios,Puzzle,Classic Match 3,3,0.24,52.18,6.2445,0.08,3110,0.0,-0.01,0.81,-0.11,-0.38
2020_Q1,Gym Flip Game,com.ruby.gymflip,ios,Hypercasual,Hypercasual - Arcade,1,0.25,4.2,0.392,0.18,30243,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Gym Flip Game,com.ruby.gymflip,ios,Hypercasual,Hypercasual - Arcade,2,0.24,3.6,0.3335,0.19,19170,-0.04,-0.14,-0.15,0.06,-0.37
2020_Q3,Gym Flip Game,com.ruby.gymflip,ios,Hypercasual,Hypercasual - Arcade,3,0.24,2.33,0.32,0.19,4409,0.0,-0.35,-0.04,0.0,-0.77
2020_Q4,Gym Flip Game,com.ruby.gymflip,ios,Hypercasual,Hypercasual - Arcade,4,0.22,3.6,0.3147,0.22,3875,-0.08,0.55,-0.02,0.16,-0.12
2020_Q3,slios,com.rubygames.slingdrift,ios,Hypercasual,Hypercasual - Traversal,1,0.29,4.88,0.6953,0.13,11893,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,slios,com.rubygames.slingdrift,ios,Hypercasual,Hypercasual - Traversal,2,0.28,4.51,0.7896,0.14,9276,-0.03,-0.08,0.14,0.08,-0.22
2020_Q2,Touchdown Glory 2020,com.rugby.rugbyswipe,ios,Hypercasual,Hypercasual - Sports,1,0.26,10.33,0.4926,0.16,57716,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Touchdown Glory 2020,com.rugby.rugbyswipe,ios,Hypercasual,Hypercasual - Sports,2,0.26,8.98,0.6694,0.24,30229,0.0,-0.13,0.36,0.5,-0.48
2020_Q4,Touchdown Glory 2020,com.rugby.rugbyswipe,ios,Hypercasual,Hypercasual - Sports,3,0.26,15.48,0.9504,0.08,42512,0.0,0.72,0.42,-0.67,0.41
2019_Q3,Hollo Ball - OLD,com.russellraymond.holloball,ios,Hypercasual,Hypercasual - Arcade,1,0.31,9.19,0.76,0.02,27852,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Hollo Ball - OLD,com.russellraymond.holloball,ios,Hypercasual,Hypercasual - Arcade,2,0.28,9.46,0.3549,0.19,29148,-0.1,0.03,-0.53,8.5,0.05
2020_Q2,Hollo Ball - OLD,com.russellraymond.holloball,ios,Hypercasual,Hypercasual - Arcade,3,0.24,8.35,0.2706,0.21,7728,-0.14,-0.12,-0.24,0.11,-0.73
2020_Q3,Hollo Ball - OLD,com.russellraymond.holloball,ios,Hypercasual,Hypercasual - Arcade,4,0.22,8.81,0.2964,0.21,2991,-0.08,0.06,0.1,0.0,-0.61
2020_Q4,Hollo Ball - OLD,com.russellraymond.holloball,ios,Hypercasual,Hypercasual - Arcade,5,0.23,7.33,0.2919,0.25,2004,0.05,-0.17,-0.02,0.19,-0.33
2019_Q1,RockCakes,com.sadpuppy.lemmings,ios,Puzzle,Other Puzzle,1,0.29,21.64,0.9994,0.09,48705,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,RockCakes,com.sadpuppy.lemmings,ios,Puzzle,Other Puzzle,2,0.35,37.97,1.0,0.11,2538,0.21,0.75,0.0,0.22,-0.95
2019_Q3,RockCakes,com.sadpuppy.lemmings,ios,Puzzle,Other Puzzle,3,0.27,35.34,0.8381,0.11,16273,-0.23,-0.07,-0.16,0.0,5.41
2019_Q4,RockCakes,com.sadpuppy.lemmings,ios,Puzzle,Other Puzzle,4,0.28,39.81,0.7325,0.13,40077,0.04,0.13,-0.13,0.18,1.46
2020_Q1,RockCakes,com.sadpuppy.lemmings,ios,Puzzle,Other Puzzle,5,0.26,38.62,0.6601,0.14,24812,-0.07,-0.03,-0.1,0.08,-0.38
2020_Q2,RockCakes,com.sadpuppy.lemmings,ios,Puzzle,Other Puzzle,6,0.28,45.47,1.6565,0.12,38305,0.08,0.18,1.51,-0.14,0.54
2020_Q3,RockCakes,com.sadpuppy.lemmings,ios,Puzzle,Other Puzzle,7,0.28,42.17,1.1023,0.09,24614,0.0,-0.07,-0.33,-0.25,-0.36
2020_Q4,RockCakes,com.sadpuppy.lemmings,ios,Puzzle,Other Puzzle,8,0.25,42.41,0.9576,0.13,18271,-0.11,0.01,-0.13,0.44,-0.26
2020_Q1,Shredder Arcade,com.satisfying.shredder,ios,Hypercasual,Hypercasual - Ultracasual,1,0.27,6.66,0.2528,0.3,42058,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Shredder Arcade,com.satisfying.shredder,ios,Hypercasual,Hypercasual - Ultracasual,2,0.23,5.15,0.2442,0.23,19028,-0.15,-0.23,-0.03,-0.23,-0.55
2020_Q3,Shredder Arcade,com.satisfying.shredder,ios,Hypercasual,Hypercasual - Ultracasual,3,0.2,4.8,0.2018,0.26,6013,-0.13,-0.07,-0.17,0.13,-0.68
2020_Q4,Shredder Arcade,com.satisfying.shredder,ios,Hypercasual,Hypercasual - Ultracasual,4,0.19,4.33,0.2075,0.24,3210,-0.05,-0.1,0.03,-0.08,-0.47
2020_Q2,Save Garden iOS,com.savegarden.saveplant.zombie.as,ios,Arcade,Idler,1,0.22,8.96,0.3077,0.24,1987,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Save Garden iOS,com.savegarden.saveplant.zombie.as,ios,Arcade,Idler,2,0.24,7.44,0.4079,0.19,2650,0.09,-0.17,0.33,-0.21,0.33
2020_Q4,Save Garden iOS,com.savegarden.saveplant.zombie.as,ios,Arcade,Idler,3,0.25,4.8,0.4,0.22,377,0.04,-0.35,-0.02,0.16,-0.86
2019_Q3,PixelStarshipsUnity,com.savysoda.pixelStarships,ios,Arcade,Other Arcade,1,0.27,30.9,1.3,0.04,17,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,PixelStarshipsUnity,com.savysoda.pixelStarships,ios,Arcade,Other Arcade,2,0.31,29.18,1.3195,0.15,19,0.15,-0.06,0.01,2.75,0.12
2020_Q1,PixelStarshipsUnity,com.savysoda.pixelStarships,ios,Arcade,Other Arcade,3,0.39,28.74,1.6771,0.09,671,0.26,-0.02,0.27,-0.4,34.32
2020_Q2,PixelStarshipsUnity,com.savysoda.pixelStarships,ios,Arcade,Other Arcade,4,0.35,29.49,1.8888,0.06,1349,-0.1,0.03,0.13,-0.33,1.01
2020_Q3,PixelStarshipsUnity,com.savysoda.pixelStarships,ios,Arcade,Other Arcade,5,0.37,23.4,2.1879,0.07,0,0.06,-0.21,0.16,0.17,-1.0
2020_Q4,PixelStarshipsUnity,com.savysoda.pixelStarships,ios,Arcade,Other Arcade,6,0.3,23.5,2.0216,0.11,40,-0.19,0.0,-0.08,0.57,-1.0
2020_Q2,SchoolGames3D,com.school.kid,ios,Hypercasual,Hypercasual - Arcade,1,0.21,7.17,0.2974,0.25,66714,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,SchoolGames3D,com.school.kid,ios,Hypercasual,Hypercasual - Arcade,2,0.19,6.14,0.4257,0.24,61444,-0.1,-0.14,0.43,-0.04,-0.08
2020_Q4,SchoolGames3D,com.school.kid,ios,Hypercasual,Hypercasual - Arcade,3,0.15,5.1,0.5265,0.24,47382,-0.21,-0.17,0.24,0.0,-0.23
2020_Q2,xray,com.scimob.bubble.xray,ios,Hypercasual,Hypercasual - Arcade,1,0.2,5.1,0.3793,0.26,23159,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,xray,com.scimob.bubble.xray,ios,Hypercasual,Hypercasual - Arcade,2,0.19,3.96,0.3,0.27,7285,-0.05,-0.22,-0.21,0.04,-0.69
2020_Q4,xray,com.scimob.bubble.xray,ios,Hypercasual,Hypercasual - Arcade,3,0.17,3.51,0.3312,0.25,1539,-0.11,-0.11,0.1,-0.07,-0.79
2020_Q2,Hide 'N Seek!,com.seenax.hide-and-seek,ios,Hypercasual,Hypercasual - Arcade,1,0.3,9.57,0.5159,0.15,168153,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Hide 'N Seek!,com.seenax.hide-and-seek,ios,Hypercasual,Hypercasual - Arcade,2,0.31,7.78,0.7135,0.16,119570,0.03,-0.19,0.38,0.07,-0.29
2020_Q4,Hide 'N Seek!,com.seenax.hide-and-seek,ios,Hypercasual,Hypercasual - Arcade,3,0.27,7.3,0.8213,0.09,211384,-0.13,-0.06,0.15,-0.44,0.77
2019_Q3,Swing Rider!,com.semeevs.swingrider,ios,Hypercasual,Hypercasual - Racing,1,0.29,6.25,0.6465,0.2,12469,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,Swing Rider!,com.semeevs.swingrider,ios,Hypercasual,Hypercasual - Racing,2,0.28,6.17,0.2635,0.19,5364,-0.03,-0.01,-0.59,-0.05,-0.57
2020_Q1,Swing Rider!,com.semeevs.swingrider,ios,Hypercasual,Hypercasual - Racing,3,0.25,5.41,0.26,0.2,3278,-0.11,-0.12,-0.01,0.05,-0.39
2020_Q2,Swing Rider!,com.semeevs.swingrider,ios,Hypercasual,Hypercasual - Racing,4,0.24,4.96,0.26,0.25,693,-0.04,-0.08,0.0,0.25,-0.79
2020_Q3,stickwar,com.senspark.stickwar,ios,Strategy,Tactical Battler,1,0.17,23.6,0.0,0.01,647,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,Balls Rotate,com.serejadexxx.ballsRotate,ios,Hypercasual,Hypercasual - Puzzle,1,0.32,8.85,0.5841,0.17,93947,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q3,Balls Rotate,com.serejadexxx.ballsRotate,ios,Hypercasual,Hypercasual - Puzzle,2,0.27,9.54,0.4497,0.21,7228,-0.16,0.08,-0.23,0.24,-0.92
2019_Q4,Balls Rotate,com.serejadexxx.ballsRotate,ios,Hypercasual,Hypercasual - Puzzle,3,0.24,10.42,0.36,0.19,4018,-0.11,0.09,-0.2,-0.1,-0.44
2020_Q1,Balls Rotate,com.serejadexxx.ballsRotate,ios,Hypercasual,Hypercasual - Puzzle,4,0.21,9.85,0.36,0.17,2560,-0.12,-0.05,0.0,-0.11,-0.36
2020_Q2,Balls Rotate,com.serejadexxx.ballsRotate,ios,Hypercasual,Hypercasual - Puzzle,5,0.21,9.38,0.36,0.17,2298,0.0,-0.05,0.0,0.0,-0.1
2019_Q1,thu15,com.Seriously.BestFiends,ios,RPG,Puzzle RPG,1,0.4,34.95,6.1836,0.04,123,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,thu15,com.Seriously.BestFiends,ios,RPG,Puzzle RPG,2,0.4,54.31,7.3942,0.03,7,0.0,0.55,0.2,-0.25,-0.94
2019_Q3,thu15,com.Seriously.BestFiends,ios,RPG,Puzzle RPG,3,0.39,55.19,8.0999,0.03,9,-0.03,0.02,0.1,0.0,0.29
2019_Q4,thu15,com.Seriously.BestFiends,ios,RPG,Puzzle RPG,4,0.37,55.72,8.7043,0.03,82464,-0.05,0.01,0.07,0.0,9161.67
2020_Q1,thu15,com.Seriously.BestFiends,ios,RPG,Puzzle RPG,5,0.37,58.28,3.35,0.04,185228,0.0,0.05,-0.62,0.33,1.25
2020_Q3,thu15,com.Seriously.BestFiends,ios,RPG,Puzzle RPG,6,0.36,47.32,3.7658,0.05,98553,-0.03,-0.19,0.12,0.25,-0.47
2020_Q4,thu15,com.Seriously.BestFiends,ios,RPG,Puzzle RPG,7,0.35,47.79,3.6373,0.37,74077,-0.03,0.01,-0.03,6.4,-0.25
2020_Q1,Parkour Race - MAX mediation,com.severine.freerace,ios,Hypercasual,Hypercasual - Racing,1,0.31,11.86,0.4277,0.16,109266,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Parkour Race - MAX mediation,com.severine.freerace,ios,Hypercasual,Hypercasual - Racing,2,0.3,9.82,0.5474,0.12,107104,-0.03,-0.17,0.28,-0.25,-0.02
2020_Q3,Parkour Race - MAX mediation,com.severine.freerace,ios,Hypercasual,Hypercasual - Racing,3,0.25,9.37,0.5483,0.17,38481,-0.17,-0.05,0.0,0.42,-0.64
2020_Q4,Parkour Race - MAX mediation,com.severine.freerace,ios,Hypercasual,Hypercasual - Racing,4,0.2,8.94,0.7374,0.2,229533,-0.2,-0.05,0.34,0.18,4.96
2019_Q3,uatest-cf-20200731-1,com.sharkjump.castlefusion,ios,Strategy,Tower Defense,1,0.41,26.02,0.9218,0.17,2214,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,uatest-cf-20200731-1,com.sharkjump.castlefusion,ios,Strategy,Tower Defense,2,0.44,23.92,0.9028,0.2,16553,0.07,-0.08,-0.02,0.18,6.48
2020_Q1,uatest-cf-20200731-1,com.sharkjump.castlefusion,ios,Strategy,Tower Defense,3,0.44,20.87,1.008,0.14,23517,0.0,-0.13,0.12,-0.3,0.42
2020_Q2,uatest-cf-20200731-1,com.sharkjump.castlefusion,ios,Strategy,Tower Defense,4,0.43,17.93,0.9505,0.14,12117,-0.02,-0.14,-0.06,0.0,-0.48
2020_Q3,uatest-cf-20200731-1,com.sharkjump.castlefusion,ios,Strategy,Tower Defense,5,0.37,15.53,0.803,0.15,7496,-0.14,-0.13,-0.16,0.07,-0.38
2020_Q4,uatest-cf-20200731-1,com.sharkjump.castlefusion,ios,Strategy,Tower Defense,6,0.39,18.07,1.1025,0.13,11088,0.05,0.16,0.37,-0.13,0.48
2020_Q2,Call me a Legend,com.sixwaves.cml,ios,RPG,Turn-based RPG,1,0.25,43.58,1.4172,0.08,6203,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Call me a Legend,com.sixwaves.cml,ios,RPG,Turn-based RPG,2,0.1,43.65,1.6624,0.09,1717,-0.6,0.0,0.17,0.12,-0.72
2020_Q4,Call me a Legend,com.sixwaves.cml,ios,RPG,Turn-based RPG,3,0.1,48.42,2.0767,0.11,2944,0.0,0.11,0.25,0.22,0.71
2020_Q1,Kitten Match,com.skymoons.kittenmatch,ios,Puzzle,Puzzle & Decorate,1,0.31,42.14,1.4034,0.11,105,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Kitten Match,com.skymoons.kittenmatch,ios,Puzzle,Puzzle & Decorate,2,0.35,51.08,1.5467,0.1,1571,0.13,0.21,0.1,-0.09,13.96
2020_Q3,Kitten Match,com.skymoons.kittenmatch,ios,Puzzle,Puzzle & Decorate,3,0.38,54.36,3.2633,0.08,3421,0.09,0.06,1.11,-0.2,1.18
2020_Q4,Kitten Match,com.skymoons.kittenmatch,ios,Puzzle,Puzzle & Decorate,4,0.34,56.55,2.4865,0.1,5726,-0.11,0.04,-0.24,0.25,0.67
2020_Q3,Slingshot Stunt Driver,com.slingshot.car,ios,Arcade,Arcade Driving,1,0.29,19.28,0.712,0.2,57533,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Slingshot Stunt Driver,com.slingshot.car,ios,Arcade,Arcade Driving,2,0.27,16.8,0.7681,0.18,89962,-0.07,-0.13,0.08,-0.1,0.56
2020_Q1,Falling Down Stairs,com.smallbeautiful.fallingdownstairs,ios,Hypercasual,Hypercasual - Racing,1,0.24,5.29,0.2344,0.29,5537,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Falling Down Stairs,com.smallbeautiful.fallingdownstairs,ios,Hypercasual,Hypercasual - Racing,2,0.24,4.59,0.1997,0.27,7060,0.0,-0.13,-0.15,-0.07,0.28
2020_Q3,Falling Down Stairs,com.smallbeautiful.fallingdownstairs,ios,Hypercasual,Hypercasual - Racing,3,0.22,4.57,0.2481,0.26,8162,-0.08,-0.0,0.24,-0.04,0.16
2020_Q4,Falling Down Stairs,com.smallbeautiful.fallingdownstairs,ios,Hypercasual,Hypercasual - Racing,4,0.22,2.37,0.2591,0.19,11478,0.0,-0.48,0.04,-0.27,0.41
2019_Q4,Magnet Block,com.smallbeautiful.magnetblock,ios,Hypercasual,Hypercasual - Puzzle,1,0.28,8.08,0.3886,0.26,17845,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Magnet Block,com.smallbeautiful.magnetblock,ios,Hypercasual,Hypercasual - Puzzle,2,0.28,7.87,0.2211,0.27,11421,0.0,-0.03,-0.43,0.04,-0.36
2020_Q2,Magnet Block,com.smallbeautiful.magnetblock,ios,Hypercasual,Hypercasual - Puzzle,3,0.27,7.49,0.247,0.23,4740,-0.04,-0.05,0.12,-0.15,-0.58
2020_Q3,Magnet Block,com.smallbeautiful.magnetblock,ios,Hypercasual,Hypercasual - Puzzle,4,0.25,6.73,0.2388,0.25,833,-0.07,-0.1,-0.03,0.09,-0.82
2020_Q4,Magnet Block,com.smallbeautiful.magnetblock,ios,Hypercasual,Hypercasual - Puzzle,5,0.24,5.28,0.24,0.23,986,-0.04,-0.22,0.01,-0.08,0.18
2020_Q3,RacerKing - Chinese version,com.smallbeautiful.racerking,ios,Arcade,Arcade Driving,1,0.29,4.45,0.4702,0.22,124051,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,RacerKing - Chinese version,com.smallbeautiful.racerking,ios,Arcade,Arcade Driving,2,0.3,3.2,0.5257,0.17,96293,0.03,-0.28,0.12,-0.23,-0.22
2019_Q1,dsfsdf,com.smallgiantgames.empires,ios,RPG,Puzzle RPG,1,0.02,0.37,14.7829,0.02,536488,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,dsfsdf,com.smallgiantgames.empires,ios,RPG,Puzzle RPG,2,0.56,63.12,17.3532,0.03,559832,27.0,169.59,0.17,0.5,0.04
2019_Q3,dsfsdf,com.smallgiantgames.empires,ios,RPG,Puzzle RPG,3,0.3,61.09,13.1453,0.02,499605,-0.46,-0.03,-0.24,-0.33,-0.11
2019_Q4,dsfsdf,com.smallgiantgames.empires,ios,RPG,Puzzle RPG,4,0.3,60.64,14.437,0.03,234717,0.0,-0.01,0.1,0.5,-0.53
2020_Q1,dsfsdf,com.smallgiantgames.empires,ios,RPG,Puzzle RPG,5,0.0,0.44,8.7929,0.03,277373,-1.0,-0.99,-0.39,0.0,0.18
2020_Q2,dsfsdf,com.smallgiantgames.empires,ios,RPG,Puzzle RPG,6,0.0,0.6,19.7269,0.03,189048,-1.0,0.36,1.24,0.0,-0.32
2020_Q3,dsfsdf,com.smallgiantgames.empires,ios,RPG,Puzzle RPG,7,0.42,48.94,27.3574,0.03,239056,-1.0,80.57,0.39,0.0,0.26
2020_Q4,dsfsdf,com.smallgiantgames.empires,ios,RPG,Puzzle RPG,8,0.25,49.86,22.97,0.03,235041,-0.4,0.02,-0.16,0.0,-0.02
2020_Q2,sniper captain,com.snipercaptain.agent.mission,ios,Shooter,Sniper,1,0.26,11.42,0.4051,0.21,8816,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,sniper captain,com.snipercaptain.agent.mission,ios,Shooter,Sniper,2,0.16,6.02,0.3922,0.21,1746,-0.38,-0.47,-0.03,0.0,-0.8
2019_Q2,com.soneraltincit.cityfightervsstreetgang-138589,com.soneraltincit.cityfightervsstreetgang,ios,RPG,Fighting,1,0.35,12.75,0.4372,0.17,79487,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q3,com.soneraltincit.cityfightervsstreetgang-138589,com.soneraltincit.cityfightervsstreetgang,ios,RPG,Fighting,2,0.37,13.18,0.0,0.0,50535,0.06,0.03,-1.0,-1.0,-0.36
2019_Q4,com.soneraltincit.cityfightervsstreetgang-138589,com.soneraltincit.cityfightervsstreetgang,ios,RPG,Fighting,3,0.37,11.33,0.5327,0.19,57104,0.0,-0.14,-1.0,-1.0,0.13
2020_Q1,com.soneraltincit.cityfightervsstreetgang-138589,com.soneraltincit.cityfightervsstreetgang,ios,RPG,Fighting,4,0.38,10.82,0.4921,0.19,67056,0.03,-0.05,-0.08,0.0,0.17
2020_Q2,com.soneraltincit.cityfightervsstreetgang-138589,com.soneraltincit.cityfightervsstreetgang,ios,RPG,Fighting,5,0.35,10.01,0.4717,0.16,39567,-0.08,-0.07,-0.04,-0.16,-0.41
2020_Q3,com.soneraltincit.cityfightervsstreetgang-138589,com.soneraltincit.cityfightervsstreetgang,ios,RPG,Fighting,6,0.34,9.88,0.5618,0.17,30519,-0.03,-0.01,0.19,0.06,-0.23
2020_Q4,com.soneraltincit.cityfightervsstreetgang-138589,com.soneraltincit.cityfightervsstreetgang,ios,RPG,Fighting,7,0.33,9.61,0.6524,0.15,23555,-0.03,-0.03,0.16,-0.12,-0.23
2020_Q3,Shark Tank: The Game,com.sonypicturestelevision.sharktank,ios,Simulation,Tycoon / Crafting,1,0.22,37.16,1.7792,0.09,8316,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Shark Tank: The Game,com.sonypicturestelevision.sharktank,ios,Simulation,Tycoon / Crafting,2,0.27,33.51,1.753,0.08,94687,0.23,-0.1,-0.01,-0.11,10.39
2019_Q1,Who Wants To Be a Millionaire?,com.sonypicturestelevision.wwtbam,ios,Puzzle,Trivia,1,0.54,7.98,1.8361,0.1,80918,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,Who Wants To Be a Millionaire?,com.sonypicturestelevision.wwtbam,ios,Puzzle,Trivia,2,0.51,12.65,1.9833,0.1,75160,-0.06,0.59,0.08,0.0,-0.07
2019_Q3,Who Wants To Be a Millionaire?,com.sonypicturestelevision.wwtbam,ios,Puzzle,Trivia,3,0.4,14.5,1.9315,0.1,83340,-0.22,0.15,-0.03,0.0,0.11
2019_Q4,Who Wants To Be a Millionaire?,com.sonypicturestelevision.wwtbam,ios,Puzzle,Trivia,4,0.34,17.68,2.7137,0.13,78533,-0.15,0.22,0.4,0.3,-0.06
2020_Q1,Who Wants To Be a Millionaire?,com.sonypicturestelevision.wwtbam,ios,Puzzle,Trivia,5,0.31,18.4,3.6762,0.09,62302,-0.09,0.04,0.35,-0.31,-0.21
2020_Q2,Who Wants To Be a Millionaire?,com.sonypicturestelevision.wwtbam,ios,Puzzle,Trivia,6,0.28,19.9,2.5773,0.1,117846,-0.1,0.08,-0.3,0.11,0.89
2020_Q3,Who Wants To Be a Millionaire?,com.sonypicturestelevision.wwtbam,ios,Puzzle,Trivia,7,0.27,21.89,2.5079,0.08,40901,-0.04,0.1,-0.03,-0.2,-0.65
2020_Q4,Who Wants To Be a Millionaire?,com.sonypicturestelevision.wwtbam,ios,Puzzle,Trivia,8,0.25,20.29,3.3704,0.06,26236,-0.07,-0.07,0.34,-0.25,-0.36
2020_Q3,Zombieland: Double Tapper,com.sonypicturestelevision.zombieland,ios,RPG,Idle RPG,1,0.24,56.69,1.3416,0.1,10887,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Zombieland: Double Tapper,com.sonypicturestelevision.zombieland,ios,RPG,Idle RPG,2,0.25,54.75,3.3232,0.09,11145,0.04,-0.03,1.48,-0.1,0.02
2020_Q4,BAD MEN,com.sozap.badmen,ios,Shooter,FPS / 3PS,1,0.23,46.88,1.6179,0.17,12245,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q1,Pangolin iOS 2016-09-05T15:36:44.676Z,com.spaceapegames.fastlane,ios,Arcade,Shoot 'em Up,1,0.29,12.24,1.5392,0.07,208508,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,Pangolin iOS 2016-09-05T15:36:44.676Z,com.spaceapegames.fastlane,ios,Arcade,Shoot 'em Up,2,0.29,19.65,1.0505,0.09,148813,0.0,0.61,-0.32,0.29,-0.29
2020_Q1,Pangolin iOS 2016-09-05T15:36:44.676Z,com.spaceapegames.fastlane,ios,Arcade,Shoot 'em Up,3,0.22,22.19,0.0,0.04,57069,-0.24,0.13,-1.0,-0.56,-0.62
2020_Q2,Pangolin iOS 2016-09-05T15:36:44.676Z,com.spaceapegames.fastlane,ios,Arcade,Shoot 'em Up,4,0.21,21.6,0.8343,0.12,51360,-0.05,-0.03,-1.0,2.0,-0.1
2020_Q3,Pangolin iOS 2016-09-05T15:36:44.676Z,com.spaceapegames.fastlane,ios,Arcade,Shoot 'em Up,5,0.21,23.37,0.8612,2.0,28404,0.0,0.08,0.03,15.67,-0.45
2019_Q4,Five Hoops,com.SpokoGames.FiveHoops,ios,Hypercasual,Hypercasual - Sports,1,0.33,7.29,0.6938,0.21,102604,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Five Hoops,com.SpokoGames.FiveHoops,ios,Hypercasual,Hypercasual - Sports,2,0.24,5.18,0.472,0.21,40418,-0.27,-0.29,-0.32,0.0,-0.61
2020_Q2,Five Hoops,com.SpokoGames.FiveHoops,ios,Hypercasual,Hypercasual - Sports,3,0.23,4.12,0.4187,0.21,14137,-0.04,-0.2,-0.11,0.0,-0.65
2020_Q3,Five Hoops,com.SpokoGames.FiveHoops,ios,Hypercasual,Hypercasual - Sports,4,0.23,4.51,0.3846,0.24,6642,0.0,0.09,-0.08,0.14,-0.53
2020_Q4,Five Hoops,com.SpokoGames.FiveHoops,ios,Hypercasual,Hypercasual - Sports,5,0.25,4.56,0.3,0.24,8611,0.09,0.01,-0.22,0.0,0.3
2019_Q3,The Real Juggle,com.SPSoftwareProductions.TheRealJuggle,ios,Hypercasual,Hypercasual - Sports,1,0.33,7.55,0.3769,0.18,22317,-1.0,-1.0,-1.0,-1.0,-1.0
